model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MA1,448,0.4938969314098358,0,30,2019-06-13,2019-07-12
MA1,527,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,747,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,839,0.4938969314098358,0,30,2019-09-27,2019-10-26
MA1,960,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,977,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,1622,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2078,0.4938969314098358,0,29,2018-01-30,2018-02-27
MA1,2154,0.4938969314098358,0,30,2018-10-29,2018-11-27
MA1,2192,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2223,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2278,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2412,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2477,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2564,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2774,0.4938969314098358,0,30,2019-02-08,2019-03-09
MA1,2779,0.4938969314098358,0,30,2019-02-08,2019-03-09
MA1,2846,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,2859,0.4938969314098358,0,6,2018-01-30,2018-02-04
MA1,2869,0.4938969314098358,0,6,2018-01-30,2018-02-04
MA1,3341,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,3449,0.4938969314098358,0,30,2019-02-07,2019-03-08
MA1,3583,0.4938969314098358,0,30,2019-03-27,2019-04-25
MA1,3729,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,3798,0.4938969314098358,0,30,2019-04-13,2019-05-12
MA1,3995,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,4271,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,4362,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,4374,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,5048,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,5085,0.4938969314098358,0,30,2019-09-27,2019-10-26
MA1,5249,0.4938969314098358,0,30,2019-10-30,2019-11-28
MA1,5328,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,5474,0.4938969314098358,0,30,2019-01-28,2019-02-26
MA1,5666,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,5989,0.4938969314098358,0,30,2019-06-20,2019-07-19
MA1,6095,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6099,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6177,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6199,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6465,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6482,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6553,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6671,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6691,0.4938969314098358,0,30,2018-10-05,2018-11-03
MA1,6714,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6741,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6790,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6794,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,6902,0.4938969314098358,0,30,2018-09-20,2018-10-19
MA1,7155,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,7191,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,7226,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,7399,0.4938969314098358,0,30,2018-09-10,2018-10-09
MA1,7529,0.4938969314098358,0,30,2019-07-21,2019-08-19
MA1,7652,0.4938969314098358,0,30,2018-10-09,2018-11-07
MA1,7657,0.4938969314098358,0,30,2018-10-09,2018-11-07
MA1,7788,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8496,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8502,0.4938969314098358,0,30,2019-09-26,2019-10-25
MA1,8586,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8635,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8867,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8878,0.4938969314098358,0,30,2019-11-02,2019-12-01
MA1,8956,0.4938969314098358,1,30,2018-08-30,2018-09-28
