model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MA1,448,0.5391048192977905,0,30,2019-05-14,2019-06-12
MA1,527,0.5402526259422302,0,30,2019-10-10,2019-11-08
MA1,747,0.5474314093589783,0,30,2019-10-10,2019-11-08
MA1,839,0.5806025862693787,0,30,2019-09-27,2019-10-26
MA1,960,0.5189980864524841,0,30,2019-10-10,2019-11-08
MA1,977,0.5485676527023315,0,30,2019-10-10,2019-11-08
MA1,2078,0.5698179006576538,0,27,2018-02-01,2018-02-27
MA1,2154,0.5318962931632996,0,30,2018-08-17,2018-11-08
MA1,2192,0.5385833978652954,0,30,2019-10-06,2019-11-04
MA1,2278,0.5528899431228638,0,30,2019-10-10,2019-11-08
MA1,2412,0.5808120369911194,0,30,2019-10-10,2019-11-08
MA1,2564,0.5244651436805725,0,30,2019-10-10,2019-11-08
MA1,2859,0.570847749710083,0,4,2018-02-01,2018-02-04
MA1,2869,0.5701934695243835,0,4,2018-02-01,2018-02-04
MA1,3341,0.5269962549209595,0,30,2019-08-19,2019-10-17
MA1,3449,0.556502640247345,0,30,2019-02-07,2019-03-08
MA1,3583,0.5665892958641052,0,30,2018-08-11,2018-09-09
MA1,3729,0.5538430213928223,0,30,2019-10-10,2019-11-08
MA1,3798,0.5709912776947021,0,30,2018-09-02,2019-01-02
MA1,4374,0.5390453934669495,0,30,2019-09-22,2019-10-21
MA1,5048,0.5491394996643066,0,30,2019-10-10,2019-11-08
MA1,5085,0.5699034929275513,0,30,2019-09-27,2019-10-26
MA1,5249,0.5501611232757568,0,30,2019-10-10,2019-11-08
MA1,5328,0.5740076899528503,0,30,2019-09-10,2019-11-08
MA1,5474,0.5729095339775085,0,30,2019-01-28,2019-02-26
MA1,5666,0.6103507280349731,0,30,2018-03-23,2018-11-08
MA1,6095,0.5679485201835632,0,30,2018-08-04,2018-09-02
MA1,6099,0.5680485367774963,0,30,2018-08-04,2018-09-02
MA1,6177,0.5456458330154419,0,30,2019-09-10,2019-11-08
MA1,6199,0.5176114439964294,0,30,2019-09-16,2019-10-15
