model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MB1,70,0.4931526780128479,0,30,2019-10-03,2019-11-01
MB1,237,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,302,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,409,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,435,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,536,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,702,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,704,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,808,0.4931526780128479,0,18,2019-11-14,2019-12-01
MB1,931,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,955,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1103,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1197,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1249,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1307,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1332,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1335,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1358,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1380,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1447,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1448,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1558,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1625,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1647,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1778,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1906,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,1911,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2192,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2328,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2369,0.4931526780128479,0,30,2019-10-19,2019-11-17
MB1,2450,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2594,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2632,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2634,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2746,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2749,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,2973,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3020,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3027,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3133,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3423,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3429,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3465,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3546,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,3668,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4119,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4196,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4526,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4619,0.4931526780128479,0,30,2019-10-31,2019-11-29
MB1,4738,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4867,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,4882,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5031,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5079,0.4931526780128479,1,30,2019-06-22,2019-07-21
MB1,5097,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5140,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5243,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5283,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5845,0.4931526780128479,0,30,2019-11-02,2019-12-01
MB1,5921,0.4931526780128479,0,30,2019-10-19,2019-11-17
MB1,6021,0.4931526780128479,0,30,2019-11-02,2019-12-01
